Name,Metric,Area(um^2),Power(uW),Delay(ns)
max_3-2-53,0.008699,1947.65,nan,6124.760000
max_3-2-54,0.008646,2196.36,nan,7593.380000
max_3-2-55,0.006727,2175.61,nan,7637.110000
max_3-2-56,0.006712,2235.46,nan,6916.240000
max_3-2-57,0.007776,1985.69,nan,5608.140000
max_3-2-58,0.008600,1943.13,nan,7707.360000
max_3-2-59,0.008885,1847.64,nan,7198.540000
max_3-2-60,0.011432,1980.90,nan,5512.600000
max_3-2-61,0.009821,1949.51,nan,6538.600000
max_3-2-62,0.006773,1956.70,nan,8011.620000
max_3-2-63,0.005317,1951.11,nan,7345.410000
max_3-2-64,0.008620,1946.06,nan,6129.060000
max_3-2-65,0.008502,1945.26,nan,6126.350000
max_3-2-66,0.006829,2231.47,nan,6875.430000
max_3-2-67,0.006845,1941.80,nan,6121.140000
max_3-2-68,0.008671,1943.13,nan,6078.000000
max_3-2-69,0.006731,1946.32,nan,6382.910000
max_3-2-70,0.008661,1944.46,nan,6105.150000
max_3-2-71,0.006802,2149.01,nan,6665.350000
max_3-2-72,0.006808,1943.93,nan,6115.840000
max_3-2-73,0.006759,1970.26,nan,6280.040000
max_3-2-74,0.008265,1940.20,nan,6380.960000
max_3-2-75,0.006793,2055.38,nan,7919.740000
max_3-2-76,0.006568,1950.58,nan,6446.850000
max_3-2-77,0.008158,2161.52,nan,7793.280000
max_3-2-78,0.006639,1965.74,nan,6448.890000
max_3-2-79,0.006519,1949.78,nan,6439.940000
max_3-2-80,0.008721,1923.45,nan,7610.750000
max_3-2-81,0.006532,2084.11,nan,5505.390000
max_3-2-82,0.008787,1918.66,nan,6914.820000
max_3-2-83,0.006052,1946.85,nan,6163.530000
max_3-2-84,0.008611,2192.64,nan,7587.560000
max_3-2-85,0.006806,2175.61,nan,7550.620000
max_3-2-86,0.008701,1946.59,nan,6124.590000
max_3-2-87,0.006745,1946.85,nan,6382.710000
max_3-2-88,0.006747,2026.65,nan,7372.120000
max_3-2-89,0.008452,1895.78,nan,5406.080000
max_3-2-90,0.005836,1940.74,nan,6871.350000
max_3-2-91,0.008655,1945.79,nan,6129.710000
max_3-2-92,0.008223,2059.90,nan,5728.300000
max_3-2-93,0.007742,1945.26,nan,6135.810000
max_3-2-94,0.006759,2150.61,nan,7855.760000
max_3-2-95,0.008647,2239.72,nan,7353.550000
max_3-2-96,0.006485,1997.66,nan,6165.780000
max_3-2-97,0.006551,1944.73,nan,6127.560000
max_3-2-98,0.008697,1951.91,nan,6140.250000
max_3-2-99,0.008676,1925.04,nan,6017.050000
max_3-2-100,0.008442,2020.80,nan,7616.400000
max_3-2-101,0.006796,2063.36,nan,6555.460000
max_3-2-102,0.006498,1998.46,nan,6174.260000
max_3-2-103,0.006647,1960.69,nan,6110.840000
max_3-2-104,0.006788,1938.61,nan,6901.420000
max_3-2-105,0.005824,2190.51,nan,7560.310000
max_3-2-106,0.007643,1952.97,nan,6529.010000
max_3-2-107,0.007343,1944.73,nan,6359.860000
max_3-2-108,0.008411,2143.96,nan,7556.060000
max_4-0-0,0.008496,2054.85,nan,6506.910000
max_4-0-1,0.008638,1921.85,nan,8110.430000
max_4-0-2,0.005745,2167.10,nan,6309.360000
max_4-0-3,0.006736,1925.57,nan,8136.290000
max_4-0-4,0.006721,2221.90,nan,6779.960000
max_4-0-5,0.008641,1923.71,nan,8114.530000
max_4-0-6,0.006706,2161.25,nan,6273.150000
max_4-0-7,0.006724,1925.04,nan,8140.840000
max_4-0-8,0.006476,2227.22,nan,6793.600000
max_4-0-9,0.007638,1921.58,nan,8114.980000
max_4-0-10,0.005802,1919.99,nan,8125.520000
max_4-0-12,0.006688,2261.00,nan,6930.280000
max_4-0-13,0.008635,1922.65,nan,8096.690000
max_4-0-14,0.006730,1921.32,nan,8105.430000
max_4-0-15,0.006695,2261.27,nan,6915.280000
max_4-0-16,0.008649,1921.85,nan,8115.330000
max_4-0-17,0.006761,1927.44,nan,6677.670000
max_4-0-18,0.006224,1930.63,nan,8108.960000
max_4-0-19,0.006453,1921.58,nan,8129.270000
max_4-0-20,0.006664,1915.47,nan,8165.790000
max_4-0-21,0.006434,2118.16,nan,6886.910000
max_4-0-22,0.008592,1923.71,nan,8126.210000
max_4-0-23,0.006717,2222.16,nan,6783.150000
max_4-0-24,0.006478,2229.08,nan,6782.500000
max_4-0-25,0.006478,1929.30,nan,8135.880000
max_4-0-26,0.006724,2171.36,nan,6215.730000
max_4-0-27,0.008205,1925.84,nan,7942.380000
max_4-0-28,0.006712,1921.05,nan,8069.630000
max_4-0-29,0.008202,1937.01,nan,7944.000000
max_4-0-30,0.006272,1928.77,nan,8116.150000
max_4-0-31,0.008644,1921.32,nan,8123.310000
max_4-0-32,0.008511,1963.61,nan,7895.200000
max_4-0-33,0.006683,2219.24,nan,6779.760000
max_4-0-34,0.006721,2099.27,nan,6840.930000
max_4-0-35,0.006660,1926.37,nan,8141.440000
max_4-0-36,0.008620,2055.38,nan,6586.570000
max_4-0-37,0.006701,2261.53,nan,6914.690000
max_4-0-38,0.008639,1921.85,nan,8120.010000
max_4-0-39,0.007608,1922.65,nan,8117.430000
max_4-0-40,0.005797,1921.05,nan,8125.910000
max_4-0-41,0.006472,2222.96,nan,6788.270000
max_4-0-42,0.008543,2226.69,nan,6780.050000
max_4-0-43,0.007144,2058.57,nan,6825.440000
max_4-0-44,0.006222,1932.22,nan,8183.810000
max_4-0-45,0.006726,1908.28,nan,8110.350000
max_4-0-46,0.006525,1950.84,nan,8064.120000
max_4-0-47,0.006219,1929.03,nan,8136.970000
max_4-0-48,0.008665,1927.44,nan,8102.120000
max_4-0-49,0.006752,1920.25,nan,8126.910000
max_4-0-50,0.008340,2116.56,nan,5920.030000
max_4-0-51,0.006704,2231.47,nan,6960.210000
max_4-0-52,0.006481,2216.84,nan,6888.550000
max_4-0-53,0.008653,1922.38,nan,8131.330000
max_4-0-54,0.008600,2258.87,nan,6915.550000
max_4-0-55,0.006681,2260.47,nan,6914.450000
max_4-0-56,0.006666,2030.11,nan,7878.720000
max_4-0-57,0.007730,2083.58,nan,7492.270000
max_4-0-58,0.008554,1925.31,nan,6750.150000
max_4-0-59,0.008848,2103.53,nan,6888.700000
max_4-0-60,0.011397,2156.46,nan,6164.540000
max_4-0-61,0.009790,2067.09,nan,6355.030000
max_4-0-62,0.006727,2015.48,nan,6865.200000
max_4-0-63,0.005271,2290.26,nan,7081.060000
max_4-0-64,0.008574,1925.57,nan,8121.340000
max_4-0-65,0.008456,1921.85,nan,8123.610000
max_4-0-66,0.006783,1910.15,nan,7040.420000
max_4-0-67,0.006798,1921.58,nan,8107.210000
max_4-0-68,0.008625,1921.85,nan,8119.800000
max_4-0-69,0.006685,1925.04,nan,8136.300000
max_4-0-70,0.008615,1925.04,nan,8112.840000
max_4-0-71,0.006755,1930.36,nan,8153.020000
max_4-0-72,0.006763,1921.32,nan,8100.380000
max_4-0-73,0.006713,2079.85,nan,6798.060000
max_4-0-74,0.008218,1927.44,nan,7923.410000
max_4-0-75,0.006747,2052.46,nan,6909.120000
max_4-0-76,0.006522,2224.29,nan,6793.040000
max_4-0-77,0.008112,2126.40,nan,6902.250000
max_4-0-78,0.006593,2224.56,nan,6787.280000
max_4-0-79,0.006473,2226.15,nan,6787.280000
max_4-0-80,0.008675,2038.36,nan,6856.780000
max_4-0-81,0.006485,2109.65,nan,7072.850000
max_4-0-82,0.008741,2121.62,nan,6700.310000
max_4-0-83,0.006006,1924.78,nan,8144.920000
max_4-0-84,0.008565,2054.05,nan,5251.060000
max_4-0-85,0.006760,2022.66,nan,5242.050000
max_4-0-86,0.008655,1924.78,nan,8116.870000
max_4-0-87,0.006685,1893.92,nan,6897.540000
max_4-0-88,0.006698,1925.84,nan,8141.870000
max_4-0-89,0.006701,1912.01,nan,7651.550000
max_4-0-90,0.008405,1884.88,nan,6566.450000
max_4-0-91,0.005790,2228.55,nan,6792.050000
max_4-0-92,0.008609,1922.12,nan,8112.480000
max_4-0-93,0.008177,1966.80,nan,7343.180000
max_4-0-94,0.007696,2225.09,nan,6764.790000
max_4-0-95,0.006713,1912.27,nan,8123.300000
max_4-0-96,0.008601,2013.09,nan,6915.300000
max_4-0-97,0.006439,2224.56,nan,6789.680000
max_4-0-98,0.006505,1922.12,nan,8122.730000
max_4-0-99,0.008651,1930.10,nan,6694.970000
max_4-0-100,0.008630,1922.12,nan,8103.510000
max_4-0-101,0.008396,1876.63,nan,7758.650000
max_4-0-102,0.006750,2051.13,nan,6805.970000
max_4-0-103,0.006452,1927.70,nan,8135.630000
max_4-0-104,0.006601,2229.08,nan,6787.580000
max_4-0-105,0.006742,2221.63,nan,6781.920000
max_4-0-106,0.005778,2039.95,nan,5286.130000
max_4-0-107,0.007597,1925.31,nan,7921.750000
max_4-0-108,0.007297,1929.83,nan,8104.870000
max_4-0-109,0.008365,2067.35,nan,6609.290000
max_4-1-0,0.010437,2175.88,nan,8119.370000
max_4-1-1,0.010579,1769.17,nan,5856.460000
max_4-1-2,0.007684,2123.21,nan,7562.020000
max_4-1-3,0.008677,1776.08,nan,5966.840000
max_4-1-4,0.008681,1772.62,nan,5952.260000
max_4-1-5,0.010582,1769.70,nan,5842.850000
max_4-1-6,0.008647,2124.81,nan,7559.190000
max_4-1-7,0.008665,1776.08,nan,5966.840000
max_4-1-8,0.008418,2016.81,nan,7319.670000
max_4-1-9,0.010522,1772.89,nan,5930.930000
max_4-1-10,0.007675,2000.32,nan,8015.690000
max_4-1-12,0.008629,2067.35,nan,7460.620000
max_4-1-13,0.010576,1772.89,nan,5984.710000
max_4-1-14,0.008671,1923.45,nan,7332.050000
max_4-1-15,0.008636,2064.43,nan,7498.220000
max_4-1-16,0.010590,1773.69,nan,5950.080000
max_4-1-17,0.010157,1773.69,nan,5948.070000
max_4-1-18,0.006906,1926.11,nan,7331.550000
max_4-1-19,0.008504,1772.62,nan,6151.510000
max_4-1-20,0.008605,1991.54,nan,7127.190000
max_4-1-21,0.008375,1878.76,nan,7468.440000
max_4-1-22,0.010533,1917.86,nan,6841.820000
max_4-1-23,0.008658,1930.36,nan,5981.330000
max_4-1-24,0.008419,1781.67,nan,6857.650000
max_4-1-25,0.008418,1780.34,nan,5950.430000
max_4-1-26,0.008665,2013.62,nan,8087.030000
max_4-1-27,0.010146,1812.79,nan,7120.510000
max_4-1-28,0.008653,1925.31,nan,7309.440000
max_4-1-29,0.010143,1776.61,nan,7131.390000
max_4-1-30,0.008212,1779.01,nan,5947.250000
max_4-1-31,0.010585,1774.49,nan,5951.180000
max_4-1-32,0.010446,1882.22,nan,6075.990000
max_4-1-33,0.008624,1773.16,nan,5966.360000
max_4-1-34,0.008662,1996.86,nan,7220.310000
max_4-1-35,0.008601,1773.95,nan,5932.140000
max_4-1-36,0.010561,1973.72,nan,6668.630000
max_4-1-37,0.008642,2064.16,nan,7462.190000
max_4-1-38,0.010580,1773.69,nan,5966.830000
max_4-1-39,0.010530,1775.82,nan,5984.390000
max_4-1-40,0.007712,1777.41,nan,5976.720000
max_4-1-41,0.008413,1797.63,nan,7590.790000
max_4-1-42,0.010484,1779.54,nan,5968.970000
max_4-1-43,0.009085,1912.01,nan,7189.910000
max_4-1-44,0.008163,1950.84,nan,7169.000000
max_4-1-45,0.008667,1992.61,nan,8007.110000
max_4-1-46,0.008466,1779.54,nan,6652.600000
max_4-1-47,0.008160,1777.41,nan,5993.980000
max_4-1-48,0.010606,1778.48,nan,6649.140000
max_4-1-49,0.008693,1771.83,nan,5958.510000
max_4-1-50,0.010281,2127.47,nan,6382.700000
max_4-1-51,0.008645,1907.49,nan,7040.810000
max_4-1-52,0.008422,1977.98,nan,7330.180000
max_4-1-53,0.010594,1773.16,nan,5999.830000
max_4-1-54,0.010541,2067.35,nan,7488.940000
max_4-1-55,0.008622,2063.10,nan,7469.030000
max_4-1-56,0.008607,2191.31,nan,7209.120000
max_4-1-57,0.009671,2014.15,nan,5630.080000
max_4-1-58,0.010495,2031.97,nan,5170.560000
max_4-1-59,0.010770,1781.93,nan,5783.300000
max_4-1-60,0.013291,1987.29,nan,5987.310000
max_4-1-61,0.011720,1843.38,nan,7132.910000
max_4-1-62,0.008668,1806.14,nan,7163.100000
max_4-1-63,0.007212,2024.79,nan,5726.810000
max_4-1-64,0.010515,1776.61,nan,5989.510000
max_4-1-65,0.010397,1773.42,nan,5967.730000
max_4-1-66,0.008724,2066.29,nan,7544.800000
max_4-1-67,0.008740,1773.95,nan,5969.100000
max_4-1-68,0.010565,1773.69,nan,6001.500000
max_4-1-69,0.008625,1776.08,nan,5966.760000
max_4-1-70,0.010555,1773.16,nan,5930.580000
max_4-1-71,0.008696,1820.77,nan,7516.340000
max_4-1-72,0.008703,1774.49,nan,5946.140000
max_4-1-73,0.008654,1772.09,nan,6000.760000
max_4-1-74,0.010159,1844.98,nan,6989.990000
max_4-1-75,0.008688,1977.71,nan,5891.470000
max_4-1-76,0.008463,1787.25,nan,6896.490000
max_4-1-77,0.010053,2007.77,nan,8038.220000
max_4-1-78,0.008534,1783.26,nan,6724.870000
max_4-1-79,0.008414,1919.99,nan,6926.040000
max_4-1-80,0.010615,1915.47,nan,7246.050000
max_4-1-81,0.008426,2112.57,nan,5860.760000
max_4-1-82,0.010682,1987.02,nan,5981.890000
max_4-1-83,0.007947,1775.55,nan,5978.390000
max_4-1-84,0.010505,2161.25,nan,7072.860000
max_4-1-85,0.008701,1896.31,nan,7436.830000
max_4-1-86,0.008701,1923.45,nan,5986.090000
max_4-1-87,0.008655,1771.83,nan,5958.170000
max_4-1-88,0.008639,1776.88,nan,5950.350000
max_4-1-89,0.008642,1990.74,nan,7133.150000
max_4-1-90,0.010346,1892.59,nan,5410.330000
max_4-1-91,0.007731,1932.22,nan,6001.720000
max_4-1-92,0.010550,1773.95,nan,5968.820000
max_4-1-93,0.010118,2100.60,nan,6989.210000
max_4-1-94,0.009637,1776.08,nan,5961.400000
max_4-1-95,0.008654,1989.41,nan,7147.480000
max_4-1-96,0.010542,2217.38,nan,6826.490000
max_4-1-97,0.008380,1776.35,nan,5929.870000
max_4-1-98,0.008445,1772.09,nan,5916.540000
max_4-1-99,0.010592,1779.54,nan,5963.030000
max_4-1-100,0.010571,1771.83,nan,5923.710000
max_4-1-101,0.010337,1939.94,nan,6944.850000
max_4-1-102,0.008691,1847.64,nan,6150.390000
max_4-1-103,0.008392,1778.48,nan,5950.350000
max_4-1-104,0.008542,1777.68,nan,5948.970000
max_4-1-105,0.008682,1772.36,nan,5960.500000
max_4-1-106,0.007718,1915.20,nan,7393.370000
max_4-1-107,0.009538,1778.74,nan,7125.340000
max_4-1-108,0.009238,1776.35,nan,6087.640000
max_4-1-109,0.010305,2151.14,nan,7629.430000
max_4-2-0,0.009447,2228.55,nan,7571.380000
max_4-2-1,0.009589,1890.20,nan,5882.610000
max_4-2-2,0.006696,2226.95,nan,6962.170000
max_4-2-3,0.007687,1892.32,nan,5888.950000
max_4-2-4,0.007672,1886.47,nan,5866.160000
max_4-2-5,0.009592,1889.66,nan,5865.930000
max_4-2-6,0.007657,2216.58,nan,6914.090000
max_4-2-7,0.007675,1892.32,nan,5888.950000
max_4-2-8,0.007427,2146.62,nan,6796.550000
max_4-2-9,0.009532,1887.54,nan,5865.590000
max_4-2-11,0.007639,2195.03,nan,6993.030000
max_4-2-12,0.009586,1893.12,nan,5933.370000
max_4-2-13,0.007681,2042.08,nan,6687.750000
max_4-2-14,0.007646,2193.97,nan,6978.140000
max_4-2-15,0.009600,1888.60,nan,5865.620000
max_4-2-16,0.007175,2041.82,nan,6758.840000
max_4-2-17,0.007404,1885.94,nan,5848.900000
max_4-2-18,0.007615,1891.79,nan,6854.110000
max_4-2-19,0.007385,2006.17,nan,7021.580000
max_4-2-20,0.009543,1889.13,nan,5845.950000
max_4-2-21,0.007668,1886.74,nan,5861.620000
max_4-2-22,0.007429,1960.69,nan,6436.420000
max_4-2-23,0.007428,1896.58,nan,5890.000000
max_4-2-24,0.007675,2115.76,nan,6591.110000
max_4-2-25,0.009156,1810.13,nan,7099.360000
max_4-2-26,0.007663,2041.55,nan,6692.910000
max_4-2-27,0.009153,1772.62,nan,7108.020000
max_4-2-28,0.007222,1895.78,nan,5902.490000
max_4-2-29,0.009595,1889.66,nan,5863.580000
max_4-2-30,0.009462,1876.10,nan,5927.040000
max_4-2-31,0.007634,1885.94,nan,5846.710000
max_4-2-32,0.007672,2002.98,nan,7515.290000
max_4-2-33,0.007611,1890.73,nan,5872.020000
max_4-2-34,0.009571,2129.06,nan,7027.800000
max_4-2-35,0.007652,2192.11,nan,6963.740000
max_4-2-36,0.009590,1887.54,nan,5848.770000
max_4-2-37,0.008559,1888.07,nan,5853.370000
max_4-2-38,0.006748,1886.74,nan,5841.140000
max_4-2-39,0.007423,1896.85,nan,5823.510000
max_4-2-40,0.009494,1894.19,nan,5861.280000
max_4-2-41,0.008095,2014.15,nan,6493.600000
max_4-2-42,0.007173,2098.47,nan,7030.710000
max_4-2-43,0.007677,1944.46,nan,6826.830000
max_4-2-44,0.007476,1897.91,nan,6421.910000
max_4-2-45,0.007170,1894.72,nan,5899.870000
max_4-2-46,0.009616,1898.44,nan,6447.790000
max_4-2-47,0.007703,1884.61,nan,5892.430000
max_4-2-48,0.009291,2073.47,nan,6124.170000
max_4-2-49,0.007655,2012.29,nan,6553.370000
max_4-2-50,0.007432,1896.05,nan,6878.180000
max_4-2-51,0.009604,1885.67,nan,5813.370000
max_4-2-52,0.009551,2190.24,nan,6945.570000
max_4-2-53,0.007632,2191.04,nan,6971.860000
max_4-2-54,0.007617,2018.41,nan,6756.620000
max_4-2-55,0.008681,2011.49,nan,6616.330000
max_4-2-56,0.009505,2079.06,nan,5508.420000
max_4-2-57,0.009790,1904.29,nan,5891.600000
max_4-2-58,0.012322,2038.09,nan,6015.180000
max_4-2-59,0.010745,1975.32,nan,6335.270000
max_4-2-60,0.007678,1919.19,nan,6914.920000
max_4-2-61,0.006222,2125.34,nan,6315.200000
max_4-2-62,0.009525,1890.99,nan,5871.670000
max_4-2-63,0.009407,1886.21,nan,5831.930000
max_4-2-64,0.007734,2194.23,nan,7013.040000
max_4-2-65,0.007748,1887.80,nan,5852.880000
max_4-2-66,0.009575,1886.47,nan,5848.080000
max_4-2-67,0.007635,1891.79,nan,5888.960000
max_4-2-68,0.009565,1888.33,nan,5859.360000
max_4-2-69,0.007706,1911.48,nan,6890.360000
max_4-2-70,0.007714,1889.13,nan,5849.020000
max_4-2-71,0.007664,1885.94,nan,5857.170000
max_4-2-72,0.009169,1842.85,nan,7002.360000
max_4-2-73,0.007698,1955.37,nan,5733.350000
max_4-2-74,0.007473,1959.89,nan,6349.010000
max_4-2-75,0.009063,1999.52,nan,7988.460000
max_4-2-76,0.007544,1929.03,nan,6969.660000
max_4-2-77,0.007424,1916.80,nan,6920.840000
max_4-2-78,0.009625,1951.38,nan,7591.860000
max_4-2-79,0.007436,2016.01,nan,6871.410000
max_4-2-80,0.009692,2032.24,nan,6060.790000
max_4-2-81,0.006957,1890.99,nan,5881.440000
max_4-2-82,0.009515,2267.38,nan,6866.690000
max_4-2-83,0.007711,2023.20,nan,6781.260000
max_4-2-84,0.007711,2028.52,nan,5291.980000
max_4-2-85,0.007665,1884.61,nan,5855.400000
max_4-2-86,0.007649,1893.65,nan,5889.460000
max_4-2-87,0.007652,1891.26,nan,6974.240000
max_4-2-88,0.009356,1886.74,nan,5431.130000
max_4-2-89,0.006741,1890.46,nan,5886.590000
max_4-2-90,0.009560,1888.87,nan,5885.080000
max_4-2-91,0.009128,2138.11,nan,6875.130000
max_4-2-92,0.008647,1889.13,nan,5859.460000
max_4-2-93,0.007664,1935.68,nan,6849.550000
max_4-2-94,0.009552,2396.93,nan,7178.840000
max_4-2-95,0.007390,1890.46,nan,5855.500000
max_4-2-96,0.007455,1885.94,nan,5839.820000
max_4-2-97,0.009602,1767.84,nan,5776.460000
max_4-2-98,0.009581,1891.79,nan,5937.690000
max_4-2-99,0.009347,1947.12,nan,7015.220000
max_4-2-100,0.007701,1955.10,nan,5964.790000
max_4-2-101,0.007402,1894.98,nan,5888.870000
max_4-2-102,0.007552,1894.19,nan,5888.570000
max_4-2-103,0.007692,1885.67,nan,5859.470000
max_4-2-104,0.006728,2034.90,nan,6787.940000
max_4-2-105,0.008548,1774.75,nan,7102.000000
max_4-2-106,0.008248,1924.24,nan,6010.040000
max_4-2-107,0.009315,2133.05,nan,7706.740000
